seed,alpha,trial,kan,mlpreg,gap
2,5.0,7,0.8914807993997681,0.8821362799263351,0.009344519473432955
2,5.0,8,0.8944819589386809,0.8822726962690131,0.01220926266966782
2,5.0,9,0.8907987176863789,0.8809767410135734,0.009821976672805488
2,5.0,10,0.8858195211786372,0.8817270308983016,0.004092490280335537
2,5.0,11,0.8969374531068822,0.8859559375213151,0.010981515585567148
2,5.0,12,0.8877975581474661,0.8776345406179661,0.010163017529499996
2,5.0,13,0.8901166359729895,0.8824773207830298,0.00763931518995975
2,5.0,14,0.8927085464838688,0.8833640270104358,0.009344519473432955
2,5.0,15,0.8948229997953755,0.8847963986085533,0.010026601186822193
2,5.0,16,0.8916854239137849,0.8841143168951641,0.0075711070186208485
2,5.0,17,0.8936634608826137,0.88691085192006,0.006752608962553697
2,5.0,18,0.8893663460882614,0.8828865698110634,0.0064797762771979794
2,5.0,19,0.8923675056271742,0.8841143168951641,0.008253188732010086
2,10.0,0,0.8305709023941068,0.7965350248959825,0.03403587749812431
2,10.0,1,0.8360957642725598,0.7941477388991202,0.04194802537343967
2,10.0,2,0.8326853557056135,0.7994679762635564,0.03321737944205716
2,10.0,3,0.8332992292476639,0.7982402291794557,0.03505900006820817
2,10.0,4,0.8256599140577041,0.7907373303321737,0.034922583725530365
2,10.0,5,0.8330263965623081,0.7947616124411705,0.03826478412113765
2,10.0,6,0.8296841961667007,0.7966032330673215,0.033080963099379246
2,10.0,7,0.8348680171884592,0.7979673964941,0.036900620694359176
2,10.0,8,0.8341859354750699,0.7974217311233885,0.03676420435168137
2,10.0,9,0.8305709023941068,0.7952390696405429,0.035331832753563885
2,10.0,10,0.8292067389673283,0.7972853147807107,0.031921424186617586
2,10.0,11,0.8369824704999659,0.8034240502012141,0.03355842029875178
2,10.0,12,0.8302980697087511,0.7920332855876134,0.03826478412113765
2,10.0,13,0.8290021144533115,0.7966714412386604,0.03233067321465111
2,10.0,14,0.8345951845031034,0.7971488984380328,0.03744628606507061
2,10.0,15,0.8348680171884592,0.7976263556374054,0.037241661551053795
2,10.0,16,0.8300934451947344,0.7982402291794557,0.031853216015278685
2,10.0,17,0.8315940249641907,0.7974899392947276,0.0341040856694631
2,10.0,18,0.8319350658208854,0.7929199918150195,0.0390150740058659
2,10.0,19,0.8317986494782075,0.7974899392947276,0.03430871018347992
3,0.5,0,0.9427051360753018,0.9431143851033353,-0.00040924902803352037
3,0.5,1,0.943523634131369,0.9440692995020803,-0.0005456653707113235
3,0.5,2,0.943523634131369,0.9441375076734193,-0.0006138735420503361
3,0.5,3,0.9433872177886911,0.9430461769319964,0.0003410408566946188
3,0.5,4,0.9433872177886911,0.9440692995020803,-0.0006820817133892376
3,0.5,5,0.9428415524179796,0.9437964668167247,-0.0009549143987450659
3,0.5,6,0.943523634131369,0.9442057158447582,-0.0006820817133892376
3,0.5,7,0.9439328831594025,0.9442057158447582,-0.00027283268535571725
3,0.5,8,0.9433872177886911,0.9441375076734193,-0.0007502898847282502
3,0.5,9,0.9429779687606575,0.9435918423027079,-0.0006138735420503361
3,0.5,10,0.9420230543619126,0.9433872177886911,-0.0013641634267784752
3,0.5,11,0.943523634131369,0.9437282586453857,-0.00020462451401670467
3,0.5,12,0.944410340358775,0.9442739240160971,0.00013641634267791414
3,0.5,13,0.9442739240160971,0.9437282586453857,0.0005456653707114345
3,0.5,14,0.9440692995020803,0.9439328831594025,0.00013641634267780312
3,0.5,15,0.94345542596003,0.9440010913307414,-0.0005456653707114345
3,0.5,16,0.9440010913307414,0.9432508014460133,0.0007502898847281392
3,0.5,17,0.9440010913307414,0.9439328831594025,6.820817133890156e-05
3,0.5,18,0.9427051360753018,0.9445467567014528,-0.0018416206261510082
3,0.5,19,0.9431143851033353,0.9440692995020803,-0.0009549143987449549
3,1.0,0,0.9386808539663052,0.9401132255644227,-0.0014323715981174878
3,1.0,1,0.9390901029943387,0.9422276788759293,-0.003137575881590582
3,1.0,2,0.9395675601937112,0.9408635154491508,-0.0012959552554395737
3,1.0,3,0.9399086010504059,0.9413409726485233,-0.0014323715981174878
3,1.0,4,0.9401132255644227,0.9424323033899461,-0.00231907782552343
3,1.0,5,0.9385444376236273,0.9397721847077279,-0.0012277470841006721
3,1.0,6,0.9402496419071005,0.9419548461905737,-0.001705204283473205
3,1.0,7,0.9409317236204897,0.9417502216765569,-0.0008184980560671518
3,1.0,8,0.9389536866516609,0.9418184298478958,-0.0028647431962348646
3,1.0,9,0.9391583111656776,0.9404542664211173,-0.0012959552554396847
3,1.0,10,0.9389536866516609,0.9399768092217448,-0.0010231225700838564
3,1.0,11,0.9391583111656776,0.9414091808198622,-0.0022508696541846396
3,1.0,12,0.9408635154491508,0.9420230543619126,-0.0011595389127617706
3,1.0,13,0.9407953072778119,0.9419548461905737,-0.0011595389127617706
3,1.0,14,0.9399768092217448,0.94154559716254,-0.001568787940795291
3,1.0,15,0.9385444376236273,0.9405224745924562,-0.0019780369688289223
3,1.0,16,0.9409317236204897,0.9403860582497783,0.0005456653707114345
3,1.0,17,0.9407953072778119,0.9420230543619126,-0.0012277470841006721
3,1.0,18,0.937862355910238,0.940727099106473,-0.0028647431962349756
3,1.0,19,0.940727099106473,0.9409317236204897,-0.00020462451401670467
3,2.0,0,0.9251074278698588,0.9298137916922448,-0.004706363822385984
3,2.0,1,0.9267444239819931,0.9311779551190232,-0.0044335311370301556
3,2.0,2,0.9282450037514495,0.9300184162062615,-0.0017734124548119956
3,2.0,3,0.9289952936361776,0.9309733306050065,-0.0019780369688289223
3,2.0,4,0.9289270854648387,0.9325421185458018,-0.003615033080963115
3,2.0,5,0.9279039628947547,0.9304276652342951,-0.002523702339540357
3,2.0,6,0.9284496282654662,0.9326103267171407,-0.004160698451674549
3,2.0,7,0.9288588772934998,0.9319282450037515,-0.0030693677102516803
3,2.0,8,0.9277675465520769,0.9308369142623286,-0.0030693677102516803
3,2.0,9,0.9270172566673488,0.9313143714617012,-0.0042971147943523524
3,2.0,10,0.9270854648386877,0.9319282450037515,-0.004842780165063787
3,2.0,11,0.9283132119227884,0.9301548325489394,-0.0018416206261510082
3,2.0,12,0.930495873405634,0.9319282450037515,-0.0014323715981174878
3,2.0,13,0.9307687060909897,0.9325421185458018,-0.0017734124548121066
3,2.0,14,0.929609167178228,0.9319282450037515,-0.002319077825523541
3,2.0,15,0.9264033831252985,0.9297455835209057,-0.0033422003956072865
3,2.0,16,0.9307004979196508,0.9315189959757179,-0.0008184980560670407
3,2.0,17,0.9294727508355501,0.9319282450037515,-0.0024554941682013443
3,2.0,18,0.9259259259259259,0.9307004979196508,-0.004774571993724885
3,2.0,19,0.9303594570629562,0.9316554123183958,-0.0012959552554395737
3,5.0,0,0.8868426437487211,0.8722460950821909,0.014596548666530262
3,5.0,1,0.8883432235181775,0.8780437896459996,0.01029943387217791
3,5.0,2,0.8886160562035332,0.8744969647363754,0.01411909146715784
